policy_id,vehicle_age,driver_age,bonus_malus,vehicle_class,region,displacement_cc,annual_mileage_km,exposure_usd,log10_exposure_usd,duration,log_duration,class_B,class_C,class_D,is_urban,is_suburban,capped_claims_usd,capped_claims_kusd
174,15.0,37.0,64.1,A,Rural,2553.0,49240.0,184900.0,5.2669,0.8794,-0.128475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,14.0,29.0,102.3,A,Urban,3078.0,6678.0,47400.0,4.6758,0.9276,-0.075124,0.0,0.0,0.0,1.0,0.0,0.0,0.0
176,9.0,27.0,64.5,C,Rural,4634.0,31557.0,115200.0,5.0615,0.8876,-0.11929,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,15.0,29.0,107.6,A,Urban,3627.0,28625.0,269300.0,5.4302,0.9059,-0.098834,0.0,0.0,0.0,1.0,0.0,0.0,0.0
178,3.0,44.0,51.3,C,Urban,4173.0,6030.0,20000.0,4.301,0.8719,-0.13713,0.0,1.0,0.0,1.0,0.0,0.0,0.0
179,18.0,23.0,201.3,A,Suburban,2066.0,19838.0,93300.0,4.9699,0.6027,-0.506343,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,10.0,41.0,208.5,C,Urban,3926.0,24032.0,190100.0,5.279,0.7276,-0.317965,0.0,1.0,0.0,1.0,0.0,0.0,0.0
181,19.0,67.0,247.4,D,Urban,1386.0,27242.0,56700.0,4.7536,0.467,-0.761533,0.0,0.0,1.0,1.0,0.0,637.1,0.6371
182,3.0,62.0,165.5,B,Rural,3949.0,15506.0,227400.0,5.3568,0.7731,-0.257299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
183,10.0,54.0,51.0,A,Suburban,4503.0,6535.0,124600.0,5.0955,0.5986,-0.513146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,14.0,69.0,252.2,A,Suburban,4581.0,18223.0,308900.0,5.4898,0.8769,-0.131359,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,10.0,63.0,66.3,A,Rural,1290.0,42636.0,119500.0,5.0774,0.9711,-0.029322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,9.0,55.0,309.9,A,Urban,4286.0,41354.0,330100.0,5.5186,0.9178,-0.085775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187,3.0,68.0,56.8,B,Urban,1262.0,13134.0,95300.0,4.9791,0.7953,-0.229084,1.0,0.0,0.0,1.0,0.0,18062.26,18.0623
188,8.0,25.0,209.1,A,Rural,2809.0,34084.0,25100.0,4.3997,0.754,-0.282314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,5.0,65.0,318.5,A,Urban,3667.0,46564.0,45300.0,4.6561,0.8862,-0.12084,0.0,0.0,0.0,1.0,0.0,91.29,0.0913
190,6.0,35.0,221.7,A,Urban,2834.0,12745.0,169400.0,5.2289,0.8253,-0.192054,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,14.0,60.0,232.5,D,Urban,2228.0,10790.0,166700.0,5.2219,0.8643,-0.145785,0.0,0.0,1.0,1.0,0.0,27162.65,27.1626
192,13.0,70.0,254.5,A,Urban,3672.0,5997.0,58500.0,4.7672,0.8171,-0.201933,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,12.0,46.0,86.7,A,Urban,3576.0,12759.0,317600.0,5.5019,0.9863,-0.013811,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,7.0,23.0,252.5,B,Urban,3248.0,41628.0,56500.0,4.752,0.9733,-0.027087,1.0,0.0,0.0,1.0,0.0,0.0,0.0
195,20.0,39.0,314.1,A,Suburban,3019.0,41630.0,108500.0,5.0354,0.6994,-0.35758,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,1.0,41.0,342.3,D,Suburban,3764.0,29320.0,106200.0,5.0261,0.9678,-0.032704,0.0,0.0,1.0,0.0,1.0,0.0,0.0
197,7.0,72.0,182.9,A,Rural,2493.0,20010.0,25900.0,4.4133,0.8661,-0.14377,0.0,0.0,0.0,0.0,0.0,2924.01,2.924
198,2.0,72.0,153.4,C,Urban,1089.0,41305.0,68700.0,4.837,0.975,-0.025312,0.0,1.0,0.0,1.0,0.0,0.0,0.0
199,7.0,50.0,276.0,B,Urban,3057.0,13776.0,500000.0,5.699,0.956,-0.045043,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200,20.0,73.0,212.9,C,Suburban,3839.0,11293.0,35900.0,4.5551,0.9707,-0.029721,0.0,1.0,0.0,0.0,1.0,0.0,0.0
201,7.0,43.0,127.2,C,Urban,2056.0,9014.0,123700.0,5.0924,0.9892,-0.010863,0.0,1.0,0.0,1.0,0.0,0.0,0.0
202,19.0,41.0,101.6,C,Urban,1391.0,43310.0,29800.0,4.4742,0.8694,-0.139913,0.0,1.0,0.0,1.0,0.0,0.0,0.0
203,10.0,66.0,101.1,B,Suburban,4630.0,37168.0,35600.0,4.5514,0.7518,-0.285232,1.0,0.0,0.0,0.0,1.0,0.0,0.0
204,14.0,56.0,187.8,B,Suburban,4428.0,33106.0,24200.0,4.3838,0.7134,-0.337684,1.0,0.0,0.0,0.0,1.0,3000.29,3.0003
205,9.0,48.0,101.0,C,Urban,3397.0,37736.0,159200.0,5.2019,0.9131,-0.090959,0.0,1.0,0.0,1.0,0.0,0.0,0.0
206,5.0,44.0,55.9,B,Suburban,4104.0,11457.0,37400.0,4.5729,0.9122,-0.09195,1.0,0.0,0.0,0.0,1.0,0.0,0.0
207,16.0,58.0,65.6,B,Suburban,4869.0,22316.0,206700.0,5.3153,0.6283,-0.464734,1.0,0.0,0.0,0.0,1.0,0.0,0.0
208,20.0,61.0,329.0,A,Rural,3191.0,41635.0,49000.0,4.6902,0.7466,-0.292177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,5.0,46.0,71.9,A,Urban,1826.0,46254.0,83100.0,4.9196,0.8355,-0.179737,0.0,0.0,0.0,1.0,0.0,0.0,0.0
210,16.0,19.0,72.0,B,Suburban,3483.0,28089.0,104200.0,5.0179,0.8902,-0.11629,1.0,0.0,0.0,0.0,1.0,0.0,0.0
211,5.0,23.0,185.4,A,Suburban,4641.0,10493.0,20600.0,4.3139,0.818,-0.200875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
212,15.0,26.0,123.5,B,Urban,3699.0,49033.0,88300.0,4.946,0.8879,-0.118863,1.0,0.0,0.0,1.0,0.0,0.0,0.0
213,16.0,44.0,338.8,A,Suburban,910.0,22776.0,99200.0,4.9965,0.9807,-0.019486,0.0,0.0,0.0,0.0,1.0,0.0,0.0
214,9.0,53.0,323.3,B,Suburban,4652.0,19355.0,186700.0,5.2711,0.8709,-0.138202,1.0,0.0,0.0,0.0,1.0,0.0,0.0
215,15.0,64.0,171.4,C,Urban,3965.0,10400.0,34800.0,4.5416,0.7043,-0.350576,0.0,1.0,0.0,1.0,0.0,0.0,0.0
216,5.0,31.0,184.6,B,Urban,2488.0,5568.0,39000.0,4.5911,0.7601,-0.274336,1.0,0.0,0.0,1.0,0.0,0.0,0.0
217,1.0,63.0,162.5,C,Urban,4947.0,32165.0,127100.0,5.1041,0.923,-0.080175,0.0,1.0,0.0,1.0,0.0,0.0,0.0
218,2.0,56.0,61.4,A,Suburban,3831.0,32559.0,232200.0,5.3659,0.8768,-0.131508,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,9.0,20.0,137.9,A,Urban,4267.0,15541.0,46700.0,4.6693,0.9412,-0.060592,0.0,0.0,0.0,1.0,0.0,4399.5,4.3995
220,18.0,38.0,86.8,C,Suburban,4761.0,12289.0,27900.0,4.4456,0.9002,-0.105175,0.0,1.0,0.0,0.0,1.0,0.0,0.0
221,2.0,35.0,80.7,C,Urban,966.0,28760.0,58200.0,4.7649,0.9455,-0.056052,0.0,1.0,0.0,1.0,0.0,0.0,0.0
222,9.0,69.0,218.3,C,Suburban,4053.0,24593.0,33300.0,4.5224,0.7201,-0.328391,0.0,1.0,0.0,0.0,1.0,0.0,0.0
223,14.0,71.0,79.6,C,Suburban,2423.0,18664.0,103100.0,5.0133,0.8438,-0.169898,0.0,1.0,0.0,0.0,1.0,11980.16,11.9802
224,4.0,65.0,80.9,C,Suburban,4450.0,14820.0,31600.0,4.4997,0.9029,-0.102189,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225,15.0,48.0,194.2,C,Suburban,4491.0,43669.0,163300.0,5.213,0.9296,-0.072999,0.0,1.0,0.0,0.0,1.0,0.0,0.0
226,6.0,46.0,182.7,C,Urban,4280.0,49272.0,88900.0,4.9489,0.9613,-0.039462,0.0,1.0,0.0,1.0,0.0,0.0,0.0
227,16.0,36.0,91.3,C,Urban,4073.0,21001.0,167500.0,5.224,0.8845,-0.122724,0.0,1.0,0.0,1.0,0.0,0.0,0.0
228,12.0,62.0,51.3,A,Suburban,4136.0,36416.0,20000.0,4.301,0.5701,-0.56187,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,11.0,23.0,107.9,A,Urban,2046.0,43950.0,20000.0,4.301,0.8113,-0.209074,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,3.0,33.0,120.8,B,Suburban,2507.0,6212.0,211000.0,5.3243,0.9368,-0.0653,1.0,0.0,0.0,0.0,1.0,0.0,0.0
231,9.0,25.0,290.1,B,Suburban,1283.0,45863.0,42200.0,4.6253,0.7104,-0.341955,1.0,0.0,0.0,0.0,1.0,0.0,0.0
232,17.0,46.0,324.6,C,Rural,4288.0,27462.0,23200.0,4.3655,0.7646,-0.2684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
233,0.0,35.0,171.8,A,Urban,3513.0,30054.0,63800.0,4.8048,0.6887,-0.372973,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,15.0,29.0,171.5,A,Suburban,3373.0,29294.0,91000.0,4.959,0.9402,-0.061712,0.0,0.0,0.0,0.0,1.0,4436.71,4.4367
235,10.0,39.0,263.7,C,Urban,1834.0,15932.0,66100.0,4.8202,0.8902,-0.116303,0.0,1.0,0.0,1.0,0.0,19055.15,19.0552
236,15.0,67.0,238.1,A,Rural,3383.0,40201.0,109100.0,5.0378,0.8635,-0.146761,0.0,0.0,0.0,0.0,0.0,2650.74,2.6507
237,13.0,50.0,105.2,C,Suburban,2709.0,37955.0,97900.0,4.9908,0.659,-0.417054,0.0,1.0,0.0,0.0,1.0,7706.1,7.7061
238,9.0,65.0,82.3,A,Suburban,4980.0,9311.0,93800.0,4.9722,0.9477,-0.053734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
239,6.0,71.0,181.3,B,Suburban,4425.0,30326.0,220600.0,5.3436,0.9709,-0.029523,1.0,0.0,0.0,0.0,1.0,0.0,0.0
240,13.0,70.0,219.4,B,Urban,3009.0,48066.0,74200.0,4.8704,0.8698,-0.139531,1.0,0.0,0.0,1.0,0.0,0.0,0.0
241,2.0,38.0,91.6,A,Suburban,4196.0,44202.0,72400.0,4.8597,0.9023,-0.10283,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,12.0,68.0,138.0,A,Rural,1491.0,33166.0,142600.0,5.1541,0.7711,-0.25994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1.0,70.0,141.8,A,Urban,1226.0,13941.0,116700.0,5.0671,0.8262,-0.190896,0.0,0.0,0.0,1.0,0.0,0.0,0.0
244,13.0,73.0,128.4,A,Rural,3449.0,20625.0,36400.0,4.5611,0.7231,-0.324259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,13.0,38.0,188.2,A,Rural,3853.0,11766.0,69700.0,4.8432,0.8111,-0.209411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1.0,31.0,245.9,C,Rural,1023.0,41987.0,106500.0,5.0273,0.8438,-0.169841,0.0,1.0,0.0,0.0,0.0,1648.68,1.6487
247,15.0,51.0,202.8,A,Rural,1644.0,40040.0,46900.0,4.6712,0.6933,-0.366261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,8.0,72.0,110.4,B,Urban,3057.0,45966.0,48700.0,4.6875,0.8207,-0.197652,1.0,0.0,0.0,1.0,0.0,0.0,0.0
249,16.0,70.0,80.9,A,Suburban,1064.0,7853.0,24600.0,4.3909,0.8531,-0.158889,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,0.0,51.0,296.6,D,Urban,2581.0,48412.0,20000.0,4.301,0.9031,-0.101905,0.0,0.0,1.0,1.0,0.0,21745.14,21.7451
251,3.0,26.0,193.8,C,Suburban,2825.0,48489.0,55600.0,4.7451,0.8468,-0.16627,0.0,1.0,0.0,0.0,1.0,0.0,0.0
252,10.0,42.0,68.6,D,Urban,4672.0,35348.0,83000.0,4.9191,0.7046,-0.350075,0.0,0.0,1.0,1.0,0.0,3043.79,3.0438
253,3.0,59.0,127.4,D,Rural,2126.0,44679.0,31200.0,4.4942,0.8339,-0.181664,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254,6.0,50.0,291.2,A,Urban,1508.0,24730.0,225800.0,5.3537,0.7397,-0.301463,0.0,0.0,0.0,1.0,0.0,12582.4,12.5824
255,13.0,38.0,275.5,C,Urban,832.0,19103.0,32500.0,4.5119,0.6469,-0.435533,0.0,1.0,0.0,1.0,0.0,0.0,0.0
256,3.0,37.0,312.7,A,Urban,1311.0,11947.0,155600.0,5.192,0.9013,-0.103899,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,14.0,21.0,230.6,D,Suburban,3954.0,6421.0,104800.0,5.0204,0.6881,-0.373881,0.0,0.0,1.0,0.0,1.0,0.0,0.0
258,2.0,34.0,176.9,B,Urban,2669.0,6890.0,427800.0,5.6312,0.818,-0.200891,1.0,0.0,0.0,1.0,0.0,0.0,0.0
259,3.0,56.0,178.0,B,Urban,1635.0,36121.0,115500.0,5.0626,0.8393,-0.175194,1.0,0.0,0.0,1.0,0.0,0.0,0.0
260,12.0,31.0,108.2,D,Urban,4719.0,20146.0,23600.0,4.3729,0.6858,-0.377098,0.0,0.0,1.0,1.0,0.0,0.0,0.0
261,16.0,75.0,245.2,C,Urban,4108.0,7433.0,174300.0,5.2413,0.8524,-0.159714,0.0,1.0,0.0,1.0,0.0,0.0,0.0
262,3.0,22.0,225.5,D,Rural,1280.0,10049.0,291600.0,5.4648,0.8167,-0.20252,0.0,0.0,1.0,0.0,0.0,0.0,0.0
263,6.0,52.0,96.5,A,Urban,1930.0,34938.0,20000.0,4.301,0.7381,-0.303611,0.0,0.0,0.0,1.0,0.0,0.0,0.0
264,19.0,46.0,315.7,A,Urban,4368.0,47241.0,125100.0,5.0973,0.8629,-0.147422,0.0,0.0,0.0,1.0,0.0,0.0,0.0
265,20.0,66.0,160.5,A,Urban,3708.0,23359.0,149300.0,5.1741,0.9242,-0.078823,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,12.0,69.0,64.9,B,Urban,4771.0,39995.0,63300.0,4.8014,0.8178,-0.201163,1.0,0.0,0.0,1.0,0.0,0.0,0.0
267,9.0,49.0,148.4,B,Urban,1120.0,48811.0,20000.0,4.301,0.9034,-0.101608,1.0,0.0,0.0,1.0,0.0,0.0,0.0
268,7.0,54.0,311.0,A,Urban,4057.0,36873.0,59200.0,4.7723,0.7621,-0.271648,0.0,0.0,0.0,1.0,0.0,0.0,0.0
269,12.0,58.0,325.1,C,Urban,1121.0,37535.0,47100.0,4.673,0.9504,-0.050869,0.0,1.0,0.0,1.0,0.0,0.0,0.0
270,12.0,48.0,197.1,A,Urban,2214.0,32716.0,255000.0,5.4065,0.7763,-0.253241,0.0,0.0,0.0,1.0,0.0,0.0,0.0
271,6.0,28.0,336.9,C,Urban,3953.0,48995.0,69900.0,4.8445,0.9582,-0.042685,0.0,1.0,0.0,1.0,0.0,8700.37,8.7004
272,0.0,42.0,312.6,D,Suburban,3786.0,18491.0,53900.0,4.7316,0.9759,-0.02442,0.0,0.0,1.0,0.0,1.0,0.0,0.0
273,3.0,32.0,297.6,B,Urban,809.0,40234.0,46900.0,4.6712,0.7535,-0.283018,1.0,0.0,0.0,1.0,0.0,29578.98,29.579
274,20.0,44.0,307.9,B,Suburban,1648.0,23679.0,97300.0,4.9881,0.9614,-0.039368,1.0,0.0,0.0,0.0,1.0,0.0,0.0
275,8.0,53.0,164.6,A,Suburban,4070.0,11994.0,78500.0,4.8949,0.6204,-0.477339,0.0,0.0,0.0,0.0,1.0,0.0,0.0
276,10.0,30.0,276.9,A,Rural,1330.0,38272.0,39900.0,4.601,0.8039,-0.218316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,9.0,32.0,223.2,C,Urban,2171.0,42323.0,92600.0,4.9666,0.7008,-0.355573,0.0,1.0,0.0,1.0,0.0,7886.58,7.8866
278,16.0,65.0,265.9,B,Suburban,1572.0,43862.0,48000.0,4.6812,0.7125,-0.338998,1.0,0.0,0.0,0.0,1.0,0.0,0.0
279,1.0,39.0,103.3,A,Rural,1268.0,46485.0,20000.0,4.301,0.7997,-0.223461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1.0,29.0,269.4,D,Rural,4314.0,38521.0,128000.0,5.1072,0.9612,-0.039551,0.0,0.0,1.0,0.0,0.0,0.0,0.0
281,5.0,59.0,337.3,C,Rural,1058.0,28743.0,118600.0,5.0741,0.95,-0.051299,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,10.0,59.0,140.8,C,Urban,3051.0,47241.0,88000.0,4.9445,0.5433,-0.610101,0.0,1.0,0.0,1.0,0.0,0.0,0.0
283,14.0,65.0,345.8,B,Rural,3709.0,14430.0,52600.0,4.721,0.8004,-0.222681,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284,10.0,62.0,163.5,D,Rural,1042.0,8479.0,70800.0,4.85,0.5558,-0.587386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,9.0,75.0,109.9,A,Urban,3460.0,24423.0,144400.0,5.1596,0.8392,-0.175275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
286,19.0,51.0,83.7,A,Urban,2203.0,31200.0,45200.0,4.6551,0.6777,-0.389064,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287,3.0,34.0,285.5,D,Rural,4301.0,35600.0,149200.0,5.1738,0.7912,-0.234222,0.0,0.0,1.0,0.0,0.0,0.0,0.0
288,12.0,68.0,216.4,D,Urban,4150.0,41694.0,23000.0,4.3617,0.828,-0.188744,0.0,0.0,1.0,1.0,0.0,0.0,0.0
289,11.0,33.0,142.1,B,Suburban,4134.0,6204.0,85800.0,4.9335,0.8009,-0.222075,1.0,0.0,0.0,0.0,1.0,0.0,0.0
290,9.0,34.0,232.5,A,Urban,2474.0,41092.0,76600.0,4.8842,0.9077,-0.09679,0.0,0.0,0.0,1.0,0.0,10709.94,10.7099
291,16.0,66.0,149.6,A,Suburban,4255.0,32006.0,167300.0,5.2235,0.8097,-0.211105,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292,5.0,69.0,184.5,C,Urban,3446.0,47883.0,36000.0,4.5563,0.8161,-0.203173,0.0,1.0,0.0,1.0,0.0,0.0,0.0
293,20.0,37.0,308.8,C,Suburban,2390.0,20655.0,39200.0,4.5933,0.8932,-0.11289,0.0,1.0,0.0,0.0,1.0,0.0,0.0
294,6.0,60.0,250.4,A,Suburban,1139.0,32764.0,24600.0,4.3909,0.9094,-0.094963,0.0,0.0,0.0,0.0,1.0,0.0,0.0
295,11.0,71.0,278.7,A,Rural,1081.0,39495.0,47700.0,4.6785,0.8521,-0.160085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,10.0,64.0,225.0,C,Urban,1856.0,28238.0,92000.0,4.9638,0.6031,-0.505679,0.0,1.0,0.0,1.0,0.0,0.0,0.0
297,17.0,18.0,347.4,C,Urban,2058.0,12016.0,20000.0,4.301,0.7061,-0.348016,0.0,1.0,0.0,1.0,0.0,655.41,0.6554
298,9.0,56.0,122.4,B,Urban,4696.0,7241.0,52600.0,4.721,0.7919,-0.233364,1.0,0.0,0.0,1.0,0.0,0.0,0.0
299,5.0,27.0,128.7,B,Urban,5000.0,10013.0,122300.0,5.0874,0.8913,-0.115047,1.0,0.0,0.0,1.0,0.0,0.0,0.0
300,0.0,67.0,77.8,D,Rural,1403.0,27271.0,69100.0,4.8395,0.659,-0.417034,0.0,0.0,1.0,0.0,0.0,0.0,0.0
301,7.0,21.0,216.2,A,Urban,4760.0,33782.0,79700.0,4.9015,0.9105,-0.09373,0.0,0.0,0.0,1.0,0.0,0.0,0.0
302,17.0,75.0,234.0,B,Urban,3767.0,30673.0,22500.0,4.3522,0.8819,-0.125671,1.0,0.0,0.0,1.0,0.0,0.0,0.0
303,0.0,28.0,267.8,B,Rural,2894.0,37081.0,69200.0,4.8401,0.8371,-0.177868,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,18.0,42.0,150.6,B,Urban,4810.0,6755.0,76700.0,4.8848,0.7555,-0.280429,1.0,0.0,0.0,1.0,0.0,0.0,0.0
305,11.0,31.0,53.7,D,Urban,3798.0,11135.0,65800.0,4.8182,0.8753,-0.133243,0.0,0.0,1.0,1.0,0.0,0.0,0.0
306,2.0,65.0,239.7,B,Suburban,3293.0,39251.0,84800.0,4.9284,0.5392,-0.617643,1.0,0.0,0.0,0.0,1.0,0.0,0.0
307,6.0,40.0,349.6,B,Urban,1680.0,40153.0,58600.0,4.7679,0.8851,-0.122007,1.0,0.0,0.0,1.0,0.0,4175.71,4.1757
308,11.0,61.0,138.4,A,Rural,1827.0,36603.0,52100.0,4.7168,0.6149,-0.486331,0.0,0.0,0.0,0.0,0.0,5593.58,5.5936
309,6.0,21.0,105.2,C,Suburban,4628.0,38544.0,32600.0,4.5132,0.6035,-0.505051,0.0,1.0,0.0,0.0,1.0,0.0,0.0
310,2.0,44.0,134.5,A,Urban,1703.0,48355.0,163500.0,5.2135,0.8404,-0.17386,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311,13.0,70.0,177.6,A,Suburban,936.0,47490.0,28100.0,4.4487,0.4703,-0.754421,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312,14.0,71.0,125.3,B,Rural,1918.0,34002.0,85100.0,4.9299,0.6439,-0.440221,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2.0,30.0,154.1,B,Urban,2818.0,19370.0,319900.0,5.505,0.862,-0.148464,1.0,0.0,0.0,1.0,0.0,0.0,0.0
314,5.0,40.0,241.5,D,Suburban,2404.0,5635.0,181000.0,5.2577,0.6042,-0.503804,0.0,0.0,1.0,0.0,1.0,0.0,0.0
315,5.0,41.0,153.5,C,Urban,4730.0,33422.0,112700.0,5.0519,0.83,-0.18632,0.0,1.0,0.0,1.0,0.0,30418.24,30.4182
316,13.0,50.0,168.8,C,Suburban,2558.0,24409.0,91600.0,4.9619,0.5635,-0.573511,0.0,1.0,0.0,0.0,1.0,0.0,0.0
317,15.0,49.0,62.0,A,Suburban,4534.0,11616.0,67700.0,4.8306,0.8261,-0.191033,0.0,0.0,0.0,0.0,1.0,786.06,0.7861
318,15.0,24.0,325.4,B,Urban,3298.0,14687.0,36500.0,4.5623,0.7365,-0.305864,1.0,0.0,0.0,1.0,0.0,0.0,0.0
319,19.0,62.0,172.1,D,Urban,3001.0,47144.0,61200.0,4.7868,0.7608,-0.273333,0.0,0.0,1.0,1.0,0.0,0.0,0.0
320,16.0,31.0,148.4,B,Urban,1473.0,7980.0,118800.0,5.0748,0.6885,-0.373254,1.0,0.0,0.0,1.0,0.0,0.0,0.0
321,6.0,36.0,75.9,C,Suburban,1938.0,40436.0,102400.0,5.0103,0.815,-0.204547,0.0,1.0,0.0,0.0,1.0,0.0,0.0
322,2.0,66.0,240.3,B,Suburban,4442.0,45592.0,141000.0,5.1492,0.7195,-0.329231,1.0,0.0,0.0,0.0,1.0,0.0,0.0
323,12.0,57.0,309.1,A,Urban,4076.0,35976.0,199000.0,5.2989,0.7331,-0.310432,0.0,0.0,0.0,1.0,0.0,1580.72,1.5807
324,19.0,41.0,62.3,B,Urban,2679.0,7760.0,66100.0,4.8202,0.6559,-0.421675,1.0,0.0,0.0,1.0,0.0,0.0,0.0
325,20.0,70.0,93.6,A,Rural,4618.0,43063.0,87400.0,4.9415,0.6769,-0.390284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,4.0,40.0,93.9,A,Urban,4241.0,34398.0,20000.0,4.301,0.683,-0.38119,0.0,0.0,0.0,1.0,0.0,1310.28,1.3103
327,4.0,50.0,230.7,A,Urban,1271.0,17466.0,456000.0,5.659,0.8708,-0.138319,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328,0.0,32.0,326.4,A,Urban,3345.0,33334.0,53900.0,4.7316,0.7687,-0.263106,0.0,0.0,0.0,1.0,0.0,0.0,0.0
329,2.0,28.0,181.3,B,Suburban,4155.0,11144.0,126300.0,5.1014,0.8615,-0.149039,1.0,0.0,0.0,0.0,1.0,0.0,0.0
330,11.0,46.0,153.1,D,Urban,4195.0,36844.0,53800.0,4.7308,0.9874,-0.012699,0.0,0.0,1.0,1.0,0.0,0.0,0.0
331,11.0,50.0,279.8,B,Rural,1184.0,45635.0,52800.0,4.7226,0.8081,-0.21313,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332,7.0,64.0,272.8,C,Suburban,1743.0,28476.0,62000.0,4.7924,0.8579,-0.153286,0.0,1.0,0.0,0.0,1.0,4943.06,4.9431
333,6.0,40.0,124.0,B,Urban,2535.0,47845.0,27700.0,4.4425,0.7702,-0.261116,1.0,0.0,0.0,1.0,0.0,0.0,0.0
334,17.0,69.0,98.2,A,Suburban,1857.0,24714.0,20000.0,4.301,0.8351,-0.180261,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,9.0,53.0,157.3,A,Urban,1258.0,43591.0,189700.0,5.2781,0.5473,-0.602801,0.0,0.0,0.0,1.0,0.0,0.0,0.0
336,16.0,22.0,282.7,D,Urban,3441.0,39814.0,116100.0,5.0648,0.9617,-0.03902,0.0,0.0,1.0,1.0,0.0,0.0,0.0
337,20.0,60.0,258.5,B,Suburban,2931.0,8979.0,36000.0,4.5563,0.8348,-0.180528,1.0,0.0,0.0,0.0,1.0,0.0,0.0
338,6.0,51.0,249.8,D,Urban,1451.0,46069.0,107700.0,5.0322,0.8837,-0.123586,0.0,0.0,1.0,1.0,0.0,0.0,0.0
339,4.0,40.0,298.8,A,Rural,3263.0,45969.0,145000.0,5.1614,0.943,-0.058644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,20.0,45.0,133.1,C,Suburban,1060.0,20814.0,43100.0,4.6345,0.8157,-0.203716,0.0,1.0,0.0,0.0,1.0,0.0,0.0
341,13.0,35.0,151.9,C,Urban,2409.0,40705.0,104300.0,5.0183,0.7905,-0.235127,0.0,1.0,0.0,1.0,0.0,0.0,0.0
342,6.0,53.0,62.7,D,Rural,4129.0,15109.0,167800.0,5.2248,0.4673,-0.760761,0.0,0.0,1.0,0.0,0.0,2664.75,2.6648
343,13.0,50.0,310.6,A,Suburban,4538.0,6368.0,23700.0,4.3747,0.8645,-0.14566,0.0,0.0,0.0,0.0,1.0,0.0,0.0
344,10.0,43.0,224.7,D,Urban,1830.0,14357.0,114900.0,5.0603,0.6504,-0.430242,0.0,0.0,1.0,1.0,0.0,0.0,0.0
345,19.0,34.0,139.4,B,Suburban,4410.0,26779.0,100400.0,5.0017,0.716,-0.334048,1.0,0.0,0.0,0.0,1.0,0.0,0.0
346,5.0,41.0,70.8,C,Rural,4545.0,7600.0,337600.0,5.5284,0.8135,-0.206445,0.0,1.0,0.0,0.0,0.0,0.0,0.0
347,20.0,46.0,267.0,B,Urban,3349.0,12200.0,117100.0,5.0686,0.8212,-0.197002,1.0,0.0,0.0,1.0,0.0,0.0,0.0
348,19.0,45.0,274.6,B,Urban,4925.0,47770.0,54000.0,4.7324,0.8326,-0.183246,1.0,0.0,0.0,1.0,0.0,0.0,0.0
